Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.02;04.36.17;[ExportAsciiTask];ERROR;No runline found.;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.07.00;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.07.00;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.07.07;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.07.07;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.07.15;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.07.15;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.07.22;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.07.22;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.07.29;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.07.29;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.07.45;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.07.45;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.15.10;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.15.10;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.15.17;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.15.17;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.15.23;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.15.23;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.15.29;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.15.29;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.15.41;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.15.41;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.15.48;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.15.48;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.20.25;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.20.25;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.20.32;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.20.32;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.20.38;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.20.38;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.20.44;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.20.44;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.20.51;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.20.51;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.20.58;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.20.58;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.21.06;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.21.06;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
Data;Time;TaskName;Logging Level;Message;Exception; 2025.12.03;08.25.00;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.00;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.25.08;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.08;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.25.14;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.14;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.25.21;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.21;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
2025.12.03;08.25.27;[ExportAsciiTask];ERROR;No runline found.;;
2025.12.03;08.25.27;[ExportAsciiTask];ERROR;Should the export continue with possible invalid KPs?;;
