DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,14:08:52.319,304293.18,6031016.05,NA,-12,2,-14,0.76,40.34,174.72,218,NA,NA
22-05-2023,14:08:52.105,304293.18,6031016.13,NA,4,2,-10,0.77,40.33,174.73,218,NA,NA
22-05-2023,14:08:51.890,304293.17,6031016.21,NA,4,2,-10,0.76,40.35,174.76,218,NA,NA
22-05-2023,14:08:51.571,304293.17,6031016.34,NA,7,-2,-14,0.76,40.34,174.81,218,NA,NA
22-05-2023,14:08:51.357,304293.17,6031016.42,NA,2,-1,-8,0.76,40.35,174.86,218,NA,NA
22-05-2023,14:08:51.143,304293.16,6031016.51,NA,-3,3,-9,0.76,40.36,174.91,218,NA,NA
22-05-2023,14:08:50.823,304293.16,6031016.63,NA,3,1,-10,0.77,40.35,174.99,218,NA,NA
22-05-2023,14:08:50.610,304293.16,6031016.72,NA,9,3,-19,0.76,40.36,175.03,218,NA,NA
22-05-2023,14:08:50.396,304293.15,6031016.81,NA,-4,1,1,0.77,40.34,175.07,218,NA,NA
22-05-2023,14:08:50.075,304293.14,6031016.94,NA,-1,0,-6,0.77,40.35,175.12,218,NA,NA
22-05-2023,14:08:49.862,304293.14,6031017.03,NA,-4,2,-12,0.77,40.34,175.16,218,NA,NA
22-05-2023,14:08:49.648,304293.13,6031017.12,NA,-7,4,-11,0.77,40.34,175.2,218,NA,NA
22-05-2023,14:08:49.328,304293.12,6031017.25,NA,-7,4,-11,0.77,40.34,175.22,218,NA,NA
22-05-2023,14:08:49.114,304293.11,6031017.34,NA,-7,0,-6,0.78,40.32,175.21,218,NA,NA
22-05-2023,14:08:48.902,304293.1,6031017.43,NA,1,0,-4,0.77,40.33,175.2,218,NA,NA
22-05-2023,14:08:48.581,304293.09,6031017.57,NA,-4,-1,-2,0.77,40.34,175.18,218,NA,NA
22-05-2023,14:08:48.366,304293.08,6031017.66,NA,8,2,-13,0.77,40.32,175.17,218,NA,NA
22-05-2023,14:08:48.151,304293.06,6031017.75,NA,6,0,-11,0.77,40.34,175.16,218,NA,NA
22-05-2023,14:08:47.832,304293.04,6031017.89,NA,4,2,-8,0.77,40.32,175.11,218,NA,NA
22-05-2023,14:08:47.618,304293.03,6031017.98,NA,4,-1,-8,0.77,40.31,175.09,218,NA,NA
22-05-2023,14:08:47.405,304293.02,6031018.07,NA,2,2,-9,0.76,40.32,175.07,218,NA,NA
22-05-2023,14:08:47.086,304293,6031018.21,NA,3,-8,-4,0.76,40.33,175.03,218,NA,NA
22-05-2023,14:08:46.873,304292.98,6031018.3,NA,3,-8,-4,0.77,40.31,175,218,NA,NA
22-05-2023,14:08:46.659,304292.97,6031018.4,NA,-2,-3,-6,0.77,40.32,174.98,218,NA,NA
22-05-2023,14:08:46.341,304292.95,6031018.53,NA,-3,-7,-4,0.77,40.3,174.99,218,NA,NA
22-05-2023,14:08:46.129,304292.94,6031018.62,NA,-6,-7,-5,0.76,40.31,175.01,218,NA,NA
22-05-2023,14:08:45.811,304292.92,6031018.75,NA,-9,-7,-5,0.76,40.29,175.03,218,NA,NA
22-05-2023,14:08:45.596,304292.91,6031018.84,NA,3,3,-7,0.75,40.29,175.04,218,NA,NA
22-05-2023,14:08:45.380,304292.9,6031018.93,NA,13,0,-7,0.74,40.3,175.04,218,NA,NA
22-05-2023,14:08:45.060,304292.88,6031019.06,NA,2,3,0,0.73,40.29,175.01,218,NA,NA
22-05-2023,14:08:44.847,304292.87,6031019.15,NA,-2,1,-5,0.73,40.28,174.99,218,NA,NA
22-05-2023,14:08:44.632,304292.85,6031019.24,NA,2,2,-6,0.74,40.29,174.96,218,NA,NA
22-05-2023,14:08:44.313,304292.84,6031019.37,NA,2,2,-6,0.73,40.26,174.95,218,NA,NA
22-05-2023,14:08:44.100,304292.83,6031019.45,NA,-16,2,-4,0.73,40.27,174.93,218,NA,NA
22-05-2023,14:08:43.888,304292.82,6031019.53,NA,-2,1,-7,0.73,40.26,174.91,218,NA,NA
22-05-2023,14:08:43.569,304292.8,6031019.66,NA,3,1,-8,0.73,40.27,174.88,218,NA,NA
22-05-2023,14:08:43.353,304292.79,6031019.74,NA,-7,-1,0,0.74,40.27,174.88,218,NA,NA
22-05-2023,14:08:43.138,304292.78,6031019.82,NA,3,1,-19,0.74,40.25,174.88,218,NA,NA
22-05-2023,14:08:42.819,304292.77,6031019.94,NA,3,3,-9,0.74,40.23,174.86,218,NA,NA
22-05-2023,14:08:42.607,304292.76,6031020.02,NA,2,2,2,0.76,40.24,174.84,218,NA,NA
22-05-2023,14:08:42.392,304292.75,6031020.1,NA,9,3,1,0.74,40.24,174.82,218,NA,NA
22-05-2023,14:08:42.070,304292.74,6031020.22,NA,17,2,-7,0.75,40.25,174.82,218,NA,NA
22-05-2023,14:08:41.855,304292.73,6031020.3,NA,9,-5,-2,0.74,40.26,174.81,218,NA,NA
22-05-2023,14:08:41.642,304292.72,6031020.38,NA,-2,-8,-8,0.74,40.27,174.79,218,NA,NA
22-05-2023,14:08:41.321,304292.7,6031020.5,NA,-2,-8,-8,0.74,40.28,174.7,218,NA,NA
22-05-2023,14:08:41.108,304292.69,6031020.58,NA,-1,-9,-7,0.73,40.28,174.63,218,NA,NA
22-05-2023,14:08:40.894,304292.68,6031020.66,NA,-2,-6,-9,0.73,40.3,174.56,218,NA,NA
22-05-2023,14:08:40.573,304292.66,6031020.77,NA,-4,-7,-5,0.73,40.3,174.45,218,NA,NA
22-05-2023,14:08:40.358,304292.65,6031020.86,NA,-27,-2,-8,0.73,40.31,174.36,218,NA,NA
22-05-2023,14:08:40.145,304292.63,6031020.94,NA,-6,6,-10,0.74,40.31,174.27,218,NA,NA
22-05-2023,14:08:39.825,304292.61,6031021.06,NA,-5,0,-12,0.73,40.34,174.07,218,NA,NA
22-05-2023,14:08:39.611,304292.59,6031021.15,NA,-4,3,-5,0.73,40.35,173.97,218,NA,NA
22-05-2023,14:08:39.399,304292.58,6031021.23,NA,-2,1,-7,0.72,40.36,173.88,218,NA,NA
22-05-2023,14:08:39.078,304292.56,6031021.35,NA,-4,-2,-4,0.72,40.37,173.75,218,NA,NA
22-05-2023,14:08:38.864,304292.55,6031021.44,NA,-4,-2,-4,0.72,40.36,173.69,218,NA,NA
22-05-2023,14:08:38.650,304292.54,6031021.52,NA,-3,-9,-8,0.71,40.37,173.65,218,NA,NA
22-05-2023,14:08:38.329,304292.53,6031021.65,NA,-1,-7,-5,0.71,40.39,173.63,218,NA,NA
22-05-2023,14:08:38.115,304292.52,6031021.73,NA,-2,-4,-7,0.71,40.39,173.66,218,NA,NA
22-05-2023,14:08:37.902,304292.52,6031021.82,NA,-2,0,-7,0.71,40.41,173.72,218,NA,NA
22-05-2023,14:08:37.582,304292.51,6031021.95,NA,3,2,-10,0.71,40.39,173.81,218,NA,NA
22-05-2023,14:08:37.367,304292.5,6031022.04,NA,0,3,-5,0.72,40.39,173.88,218,NA,NA
22-05-2023,14:08:37.152,304292.49,6031022.14,NA,3,-3,-4,0.72,40.4,173.94,218,NA,NA
22-05-2023,14:08:36.832,304292.48,6031022.28,NA,-1,22,-9,0.71,40.37,174.08,218,NA,NA
22-05-2023,14:08:36.619,304292.48,6031022.37,NA,-2,7,-8,0.72,40.37,174.17,218,NA,NA
22-05-2023,14:08:36.405,304292.47,6031022.47,NA,-2,7,-8,0.72,40.37,174.25,218,NA,NA
22-05-2023,14:08:36.085,304292.46,6031022.61,NA,-2,1,-8,0.71,40.35,174.34,218,NA,NA
22-05-2023,14:08:35.872,304292.46,6031022.71,NA,-2,-7,-9,0.72,40.34,174.39,218,NA,NA
22-05-2023,14:08:35.659,304292.45,6031022.8,NA,2,-11,-7,0.72,40.35,174.43,218,NA,NA
22-05-2023,14:08:35.340,304292.44,6031022.94,NA,-4,-4,-8,0.72,40.35,174.5,218,NA,NA
22-05-2023,14:08:35.126,304292.43,6031023.04,NA,2,-1,-6,0.72,40.34,174.59,218,NA,NA
22-05-2023,14:08:34.911,304292.42,6031023.13,NA,-1,0,-14,0.72,40.34,174.65,218,NA,NA
22-05-2023,14:08:34.592,304292.41,6031023.27,NA,1,-2,-5,0.71,40.34,174.71,218,NA,NA
22-05-2023,14:08:34.378,304292.4,6031023.36,NA,-2,-1,-6,0.71,40.34,174.72,218,NA,NA
22-05-2023,14:08:34.058,304292.39,6031023.49,NA,-3,-1,-9,0.7,40.33,174.74,218,NA,NA
22-05-2023,14:08:33.846,304292.38,6031023.58,NA,-3,-1,-9,0.7,40.32,174.73,218,NA,NA
22-05-2023,14:08:33.634,304292.37,6031023.66,NA,0,0,-6,0.69,40.31,174.7,218,NA,NA
22-05-2023,14:08:33.317,304292.35,6031023.79,NA,1,1,-8,0.69,40.31,174.65,218,NA,NA
22-05-2023,14:08:33.103,304292.34,6031023.87,NA,-2,2,-6,0.69,40.31,174.6,218,NA,NA
22-05-2023,14:08:32.889,304292.33,6031023.96,NA,0,1,-4,0.69,40.31,174.54,218,NA,NA
22-05-2023,14:08:32.569,304292.31,6031024.09,NA,-4,-3,-8,0.68,40.34,174.43,218,NA,NA
22-05-2023,14:08:32.355,304292.3,6031024.17,NA,-3,-2,-8,0.68,40.34,174.34,218,NA,NA
22-05-2023,14:08:32.143,304292.29,6031024.25,NA,-4,3,-8,0.68,40.33,174.25,218,NA,NA
22-05-2023,14:08:31.822,304292.28,6031024.37,NA,1,1,1,0.68,40.32,174.1,218,NA,NA
22-05-2023,14:08:31.609,304292.27,6031024.46,NA,3,4,-5,0.68,40.32,174.03,218,NA,NA
22-05-2023,14:08:31.396,304292.26,6031024.54,NA,3,4,-5,0.68,40.32,173.98,218,NA,NA
22-05-2023,14:08:31.075,304292.24,6031024.66,NA,-8,0,-5,0.68,40.31,173.91,218,NA,NA
22-05-2023,14:08:30.860,304292.23,6031024.75,NA,-3,0,-8,0.68,40.31,173.87,218,NA,NA
22-05-2023,14:08:30.646,304292.21,6031024.83,NA,-2,0,-8,0.67,40.33,173.83,218,NA,NA
22-05-2023,14:08:30.328,304292.19,6031024.97,NA,-3,1,-6,0.67,40.34,173.81,218,NA,NA
22-05-2023,14:08:30.115,304292.18,6031025.06,NA,-1,2,-6,0.66,40.34,173.82,218,NA,NA
22-05-2023,14:08:29.902,304292.17,6031025.15,NA,-2,2,-7,0.67,40.34,173.84,218,NA,NA
22-05-2023,14:08:29.581,304292.16,6031025.3,NA,-2,1,-6,0.67,40.34,173.86,218,NA,NA
22-05-2023,14:08:29.369,304292.15,6031025.39,NA,-6,-1,-5,0.66,40.34,173.9,218,NA,NA
22-05-2023,14:08:29.156,304292.14,6031025.49,NA,-8,2,-5,0.66,40.34,173.96,218,NA,NA
22-05-2023,14:08:28.837,304292.13,6031025.63,NA,-8,2,-5,0.65,40.35,174.09,218,NA,NA
22-05-2023,14:08:28.623,304292.12,6031025.73,NA,-6,2,-7,0.67,40.34,174.15,218,NA,NA
22-05-2023,14:08:28.409,304292.11,6031025.83,NA,-6,3,-10,0.65,40.36,174.22,218,NA,NA
22-05-2023,14:08:28.088,304292.11,6031025.98,NA,-6,-1,-7,0.65,40.35,174.35,218,NA,NA
22-05-2023,14:08:27.876,304292.1,6031026.08,NA,-4,2,-14,0.64,40.35,174.44,218,NA,NA
22-05-2023,14:08:27.663,304292.1,6031026.18,NA,10,4,-4,0.64,40.37,174.53,218,NA,NA
22-05-2023,14:08:27.342,304292.09,6031026.33,NA,6,-6,-6,0.64,40.36,174.65,218,NA,NA
22-05-2023,14:08:27.127,304292.09,6031026.43,NA,9,-6,-7,0.64,40.36,174.77,218,NA,NA
22-05-2023,14:08:26.807,304292.08,6031026.57,NA,-1,0,-6,0.64,40.34,174.86,218,NA,NA
22-05-2023,14:08:26.594,304292.07,6031026.68,NA,-2,1,-4,0.64,40.35,174.92,218,NA,NA
22-05-2023,14:08:26.381,304292.06,6031026.78,NA,-2,1,-4,0.64,40.34,174.96,218,NA,NA
22-05-2023,14:08:26.060,304292.05,6031026.95,NA,-2,-1,-4,0.65,40.34,175,218,NA,NA
22-05-2023,14:08:25.847,304292.04,6031027.06,NA,-1,-2,-5,0.65,40.34,175,218,NA,NA
22-05-2023,14:08:25.633,304292.03,6031027.17,NA,-1,-3,-7,0.65,40.33,175,218,NA,NA
22-05-2023,14:08:25.313,304292.01,6031027.34,NA,0,-12,-7,0.66,40.33,175.04,218,NA,NA
22-05-2023,14:08:25.102,304292,6031027.44,NA,2,-2,-8,0.66,40.33,175.07,218,NA,NA
22-05-2023,14:08:24.888,304291.99,6031027.55,NA,13,3,-8,0.66,40.32,175.09,218,NA,NA
22-05-2023,14:08:24.568,304291.98,6031027.72,NA,13,6,-8,0.66,40.33,175.15,218,NA,NA
22-05-2023,14:08:24.356,304291.96,6031027.83,NA,5,6,-11,0.66,40.33,175.17,218,NA,NA
22-05-2023,14:08:24.142,304291.95,6031027.94,NA,6,10,-10,0.66,40.33,175.15,218,NA,NA
22-05-2023,14:08:23.820,304291.92,6031028.11,NA,6,10,-10,0.66,40.32,175.12,218,NA,NA
22-05-2023,14:08:23.605,304291.91,6031028.23,NA,17,10,-11,0.66,40.33,175.12,218,NA,NA
22-05-2023,14:08:23.392,304291.9,6031028.34,NA,9,8,-10,0.66,40.34,175.13,218,NA,NA
22-05-2023,14:08:23.071,304291.89,6031028.51,NA,-5,8,-10,0.67,40.34,175.17,218,NA,NA
22-05-2023,14:08:22.858,304291.88,6031028.62,NA,-4,1,-11,0.67,40.33,175.19,218,NA,NA
22-05-2023,14:08:22.644,304291.87,6031028.73,NA,5,-6,-7,0.67,40.34,175.23,218,NA,NA
22-05-2023,14:08:22.323,304291.87,6031028.91,NA,1,-4,-7,0.69,40.35,175.3,218,NA,NA
22-05-2023,14:08:22.109,304291.86,6031029.02,NA,-3,2,-4,0.66,40.36,175.33,218,NA,NA
22-05-2023,14:08:21.895,304291.85,6031029.14,NA,-3,12,-4,0.66,40.36,175.32,218,NA,NA
22-05-2023,14:08:21.575,304291.84,6031029.31,NA,-1,14,-4,0.65,40.37,175.28,218,NA,NA
22-05-2023,14:08:21.360,304291.83,6031029.42,NA,-1,14,-4,0.65,40.38,175.24,218,NA,NA
22-05-2023,14:08:21.147,304291.82,6031029.53,NA,-2,20,-5,0.65,40.4,175.2,218,NA,NA
22-05-2023,14:08:20.827,304291.81,6031029.69,NA,-1,-2,-5,0.66,40.4,175.16,218,NA,NA
22-05-2023,14:08:20.613,304291.8,6031029.8,NA,-2,-7,-2,0.65,40.41,175.17,218,NA,NA
22-05-2023,14:08:20.399,304291.79,6031029.92,NA,-2,-1,-2,0.67,40.41,175.17,218,NA,NA
22-05-2023,14:08:20.076,304291.78,6031030.09,NA,-5,4,-5,0.65,40.41,175.2,218,NA,NA
22-05-2023,14:08:19.863,304291.77,6031030.21,NA,-1,8,-1,0.65,40.4,175.23,218,NA,NA
22-05-2023,14:08:19.648,304291.76,6031030.33,NA,2,-1,-3,0.65,40.4,175.29,218,NA,NA
22-05-2023,14:08:19.328,304291.74,6031030.51,NA,1,-2,-4,0.66,40.42,175.43,218,NA,NA
22-05-2023,14:08:19.115,304291.73,6031030.63,NA,0,-1,-4,0.65,40.43,175.46,218,NA,NA
22-05-2023,14:08:18.902,304291.71,6031030.76,NA,6,-4,-4,0.65,40.43,175.48,218,NA,NA
22-05-2023,14:08:18.579,304291.69,6031030.94,NA,-1,6,-4,0.64,40.42,175.52,218,NA,NA
22-05-2023,14:08:18.366,304291.68,6031031.06,NA,-1,6,-4,0.64,40.42,175.55,218,NA,NA
22-05-2023,14:08:18.152,304291.67,6031031.17,NA,0,11,-2,0.63,40.44,175.59,218,NA,NA
22-05-2023,14:08:17.831,304291.66,6031031.35,NA,0,2,-1,0.62,40.44,175.65,218,NA,NA
22-05-2023,14:08:17.617,304291.65,6031031.47,NA,2,5,-2,0.62,40.44,175.65,218,NA,NA
22-05-2023,14:08:17.404,304291.64,6031031.6,NA,1,-3,-3,0.62,40.43,175.67,218,NA,NA
22-05-2023,14:08:17.084,304291.62,6031031.8,NA,2,-1,-1,0.61,40.41,175.69,218,NA,NA
22-05-2023,14:08:16.871,304291.61,6031031.93,NA,2,-1,-8,0.6,40.43,175.7,218,NA,NA
22-05-2023,14:08:16.657,304291.6,6031032.06,NA,-4,1,-13,0.59,40.42,175.68,218,NA,NA
22-05-2023,14:08:16.336,304291.58,6031032.25,NA,4,0,-1,0.59,40.41,175.61,218,NA,NA
22-05-2023,14:08:16.121,304291.56,6031032.37,NA,-1,-2,-5,0.59,40.42,175.57,218,NA,NA
22-05-2023,14:08:15.908,304291.55,6031032.5,NA,-1,-2,-5,0.58,40.42,175.53,218,NA,NA
22-05-2023,14:08:15.586,304291.52,6031032.68,NA,0,-1,-9,0.58,40.41,175.48,218,NA,NA
22-05-2023,14:08:15.373,304291.51,6031032.8,NA,0,1,-6,0.59,40.42,175.46,218,NA,NA
22-05-2023,14:08:15.160,304291.49,6031032.92,NA,2,2,-5,0.57,40.41,175.45,218,NA,NA
22-05-2023,14:08:14.839,304291.46,6031033.1,NA,-1,1,-6,0.56,40.39,175.41,218,NA,NA
22-05-2023,14:08:14.624,304291.45,6031033.21,NA,0,1,-4,0.56,40.39,175.39,218,NA,NA
22-05-2023,14:08:14.410,304291.43,6031033.34,NA,1,2,-5,0.56,40.4,175.37,218,NA,NA
22-05-2023,14:08:14.089,304291.4,6031033.53,NA,0,2,-3,0.56,40.38,175.36,218,NA,NA
22-05-2023,14:08:13.875,304291.39,6031033.65,NA,0,-1,-1,0.56,40.36,175.35,218,NA,NA
22-05-2023,14:08:13.661,304291.37,6031033.78,NA,0,-1,-6,0.56,40.35,175.34,218,NA,NA
22-05-2023,14:08:13.341,304291.35,6031033.96,NA,0,1,-7,0.57,40.35,175.33,218,NA,NA
22-05-2023,14:08:13.126,304291.33,6031034.08,NA,1,0,-4,0.58,40.34,175.31,218,NA,NA
22-05-2023,14:08:12.912,304291.32,6031034.2,NA,1,0,-4,0.57,40.34,175.29,218,NA,NA
22-05-2023,14:08:12.592,304291.3,6031034.38,NA,-1,1,3,0.58,40.31,175.26,218,NA,NA
22-05-2023,14:08:12.378,304291.28,6031034.5,NA,-1,1,-6,0.59,40.32,175.24,218,NA,NA
22-05-2023,14:08:12.163,304291.27,6031034.62,NA,0,3,-4,0.59,40.31,175.22,218,NA,NA
22-05-2023,14:08:11.843,304291.25,6031034.8,NA,0,2,-2,0.59,40.3,175.21,218,NA,NA
22-05-2023,14:08:11.628,304291.24,6031034.92,NA,-1,1,-2,0.6,40.3,175.21,218,NA,NA
22-05-2023,14:08:11.307,304291.23,6031035.09,NA,-1,3,2,0.59,40.3,175.2,218,NA,NA
22-05-2023,14:08:11.093,304291.22,6031035.21,NA,-2,3,-6,0.59,40.3,175.24,218,NA,NA
22-05-2023,14:08:10.878,304291.21,6031035.33,NA,2,1,1,0.59,40.29,175.27,218,NA,NA
22-05-2023,14:08:10.663,304291.2,6031035.44,NA,0,2,5,0.59,40.29,175.3,218,NA,NA
22-05-2023,14:08:10.343,304291.19,6031035.62,NA,0,2,5,0.6,40.27,175.33,218,NA,NA
22-05-2023,14:08:10.129,304291.18,6031035.74,NA,-7,1,-4,0.59,40.28,175.37,218,NA,NA
22-05-2023,14:08:09.810,304291.17,6031035.91,NA,-5,1,-2,0.59,40.3,175.41,218,NA,NA
22-05-2023,14:08:09.595,304291.16,6031036.03,NA,-6,2,-1,0.59,40.3,175.44,218,NA,NA
22-05-2023,14:08:09.381,304291.15,6031036.14,NA,-5,3,-2,0.59,40.31,175.45,218,NA,NA
22-05-2023,14:08:09.061,304291.14,6031036.32,NA,-2,0,-4,0.58,40.34,175.49,218,NA,NA
22-05-2023,14:08:08.847,304291.13,6031036.43,NA,-3,2,-7,0.58,40.34,175.52,218,NA,NA
22-05-2023,14:08:08.632,304291.12,6031036.55,NA,-7,1,-9,0.58,40.34,175.58,218,NA,NA
22-05-2023,14:08:08.313,304291.11,6031036.72,NA,11,3,-7,0.57,40.36,175.66,218,NA,NA
22-05-2023,14:08:08.099,304291.1,6031036.83,NA,2,2,-6,0.57,40.36,175.69,218,NA,NA
22-05-2023,14:08:07.884,304291.09,6031036.95,NA,1,-1,-6,0.57,40.38,175.72,218,NA,NA
22-05-2023,14:08:07.562,304291.08,6031037.12,NA,2,1,-7,0.58,40.37,175.75,218,NA,NA
22-05-2023,14:08:07.349,304291.07,6031037.24,NA,2,1,-7,0.58,40.38,175.77,218,NA,NA
22-05-2023,14:08:07.135,304291.06,6031037.36,NA,0,-2,-7,0.57,40.39,175.8,218,NA,NA
22-05-2023,14:08:06.813,304291.04,6031037.54,NA,0,1,-7,0.57,40.4,175.82,218,NA,NA
22-05-2023,14:08:06.599,304291.03,6031037.65,NA,8,3,-3,0.57,40.4,175.81,218,NA,NA
22-05-2023,14:08:06.386,304291.02,6031037.77,NA,8,8,-3,0.57,40.4,175.8,218,NA,NA
22-05-2023,14:08:06.066,304291,6031037.95,NA,7,1,-3,0.57,40.41,175.81,218,NA,NA
22-05-2023,14:08:05.852,304290.99,6031038.08,NA,10,-7,-2,0.57,40.42,175.81,218,NA,NA
22-05-2023,14:08:05.640,304290.98,6031038.2,NA,1,0,-2,0.57,40.41,175.81,218,NA,NA
22-05-2023,14:08:05.320,304290.96,6031038.38,NA,0,-4,-1,0.59,40.43,175.81,218,NA,NA
22-05-2023,14:08:05.106,304290.95,6031038.5,NA,3,0,-2,0.56,40.43,175.84,218,NA,NA
22-05-2023,14:08:04.893,304290.94,6031038.63,NA,3,0,-2,0.56,40.42,175.87,218,NA,NA
22-05-2023,14:08:04.573,304290.92,6031038.81,NA,-10,11,-3,0.55,40.44,175.94,218,NA,NA
22-05-2023,14:08:04.359,304290.91,6031038.93,NA,-2,20,0,0.55,40.45,175.98,218,NA,NA
22-05-2023,14:08:04.146,304290.9,6031039.06,NA,-1,13,-5,0.54,40.45,176.04,218,NA,NA
22-05-2023,14:08:03.826,304290.89,6031039.25,NA,-1,10,-6,0.54,40.47,176.2,218,NA,NA
22-05-2023,14:08:03.612,304290.88,6031039.37,NA,-1,-3,-5,0.54,40.47,176.28,218,NA,NA
22-05-2023,14:08:03.397,304290.87,6031039.5,NA,0,1,-4,0.54,40.46,176.35,218,NA,NA
22-05-2023,14:08:03.076,304290.86,6031039.69,NA,-2,7,-3,0.53,40.46,176.45,218,NA,NA
22-05-2023,14:08:02.864,304290.85,6031039.81,NA,-2,4,-4,0.52,40.48,176.51,218,NA,NA
22-05-2023,14:08:02.650,304290.84,6031039.94,NA,-1,12,-3,0.52,40.47,176.54,218,NA,NA
22-05-2023,14:08:02.331,304290.82,6031040.13,NA,-1,12,-3,0.52,40.46,176.58,218,NA,NA
22-05-2023,14:08:02.117,304290.81,6031040.26,NA,-1,6,-5,0.51,40.46,176.56,218,NA,NA
22-05-2023,14:08:01.797,304290.78,6031040.45,NA,-1,-2,-6,0.5,40.46,176.49,218,NA,NA
22-05-2023,14:08:01.584,304290.76,6031040.58,NA,-1,-7,-11,0.5,40.47,176.42,218,NA,NA
22-05-2023,14:08:01.370,304290.74,6031040.7,NA,0,-1,-13,0.49,40.46,176.34,218,NA,NA
22-05-2023,14:08:01.156,304290.72,6031040.83,NA,2,-1,-9,0.48,40.45,176.24,218,NA,NA
22-05-2023,14:08:00.836,304290.68,6031041.03,NA,0,2,-8,0.47,40.48,176.09,218,NA,NA
22-05-2023,14:08:00.623,304290.66,6031041.15,NA,0,2,-9,0.47,40.46,176.01,218,NA,NA
22-05-2023,14:08:00.411,304290.63,6031041.28,NA,0,1,-8,0.46,40.48,175.93,218,NA,NA
22-05-2023,14:08:00.089,304290.6,6031041.47,NA,2,2,-7,0.46,40.48,175.83,218,NA,NA
22-05-2023,14:07:59.877,304290.57,6031041.6,NA,2,2,-7,0.46,40.48,175.77,218,NA,NA
22-05-2023,14:07:59.558,304290.54,6031041.79,NA,0,0,-12,0.45,40.48,175.7,218,NA,NA
22-05-2023,14:07:59.345,304290.52,6031041.92,NA,3,1,-1,0.46,40.47,175.65,218,NA,NA
22-05-2023,14:07:59.132,304290.49,6031042.05,NA,0,2,-5,0.45,40.49,175.55,218,NA,NA
22-05-2023,14:07:58.812,304290.45,6031042.24,NA,-2,3,0,0.46,40.48,175.48,218,NA,NA
22-05-2023,14:07:58.599,304290.43,6031042.37,NA,4,1,2,0.46,40.47,175.42,218,NA,NA
22-05-2023,14:07:58.385,304290.4,6031042.5,NA,0,0,-1,0.46,40.47,175.39,218,NA,NA
22-05-2023,14:07:58.064,304290.37,6031042.7,NA,1,0,-4,0.47,40.46,175.32,218,NA,NA
22-05-2023,14:07:57.852,304290.34,6031042.83,NA,-1,1,-4,0.47,40.47,175.28,218,NA,NA
22-05-2023,14:07:57.638,304290.32,6031042.96,NA,0,2,-5,0.48,40.47,175.22,218,NA,NA
22-05-2023,14:07:57.318,304290.28,6031043.15,NA,0,2,-5,0.48,40.45,175.17,218,NA,NA
22-05-2023,14:07:57.104,304290.26,6031043.28,NA,0,4,-10,0.48,40.45,175.14,218,NA,NA
22-05-2023,14:07:56.892,304290.24,6031043.4,NA,-1,4,-14,0.47,40.45,175.11,218,NA,NA
22-05-2023,14:07:56.571,304290.21,6031043.59,NA,0,8,-14,0.48,40.43,175.08,218,NA,NA
22-05-2023,14:07:56.359,304290.18,6031043.72,NA,2,0,-8,0.48,40.44,175.06,218,NA,NA
22-05-2023,14:07:56.146,304290.16,6031043.85,NA,2,0,-8,0.48,40.44,175.05,218,NA,NA
22-05-2023,14:07:55.825,304290.13,6031044.04,NA,0,0,-5,0.48,40.43,175.02,218,NA,NA
22-05-2023,14:07:55.611,304290.11,6031044.17,NA,0,2,-9,0.49,40.42,174.96,218,NA,NA
22-05-2023,14:07:55.399,304290.09,6031044.29,NA,-1,2,-24,0.49,40.42,174.88,218,NA,NA
22-05-2023,14:07:55.079,304290.05,6031044.48,NA,1,-1,-14,0.49,40.4,174.74,218,NA,NA
22-05-2023,14:07:54.865,304290.03,6031044.61,NA,1,-1,-14,0.49,40.41,174.63,218,NA,NA
22-05-2023,14:07:54.651,304290,6031044.74,NA,-3,3,-9,0.49,40.4,174.52,218,NA,NA
22-05-2023,14:07:54.329,304289.97,6031044.93,NA,4,0,4,0.49,40.41,174.3,218,NA,NA
22-05-2023,14:07:54.115,304289.94,6031045.05,NA,0,2,2,0.49,40.4,174.19,218,NA,NA
22-05-2023,14:07:53.902,304289.92,6031045.17,NA,-5,1,-6,0.49,40.39,174.11,218,NA,NA
22-05-2023,14:07:53.582,304289.9,6031045.36,NA,8,-3,1,0.49,40.38,174,218,NA,NA
22-05-2023,14:07:53.367,304289.88,6031045.48,NA,0,-1,-1,0.49,40.37,173.93,218,NA,NA
22-05-2023,14:07:53.152,304289.86,6031045.6,NA,5,-1,-5,0.49,40.39,173.87,218,NA,NA
22-05-2023,14:07:52.833,304289.84,6031045.77,NA,-1,2,-15,0.49,40.38,173.8,218,NA,NA
22-05-2023,14:07:52.619,304289.83,6031045.89,NA,-2,2,-4,0.49,40.39,173.73,218,NA,NA
22-05-2023,14:07:52.405,304289.81,6031046.01,NA,-2,2,-4,0.5,40.38,173.59,218,NA,NA
22-05-2023,14:07:52.085,304289.79,6031046.18,NA,6,2,-2,0.5,40.36,173.34,218,NA,NA
22-05-2023,14:07:51.871,304289.77,6031046.3,NA,-13,-4,-30,0.51,40.38,173.17,218,NA,NA
22-05-2023,14:07:51.657,304289.76,6031046.41,NA,-7,-1,-7,0.51,40.37,173.05,218,NA,NA
22-05-2023,14:07:51.337,304289.75,6031046.57,NA,3,3,-11,0.51,40.38,173.03,218,NA,NA
