DATE,TIME,XR,YR,HEIGHT,TSS1,TSS2,TSS3,ALT,DEP,HEAD,LINE,DISCARD1,DISCARD2
22-05-2023,14:02:56.356,304297.96,6031017.28,NA,-1,0,-3,0.82,40.09,175.79,216,NA,NA
22-05-2023,14:02:56.142,304297.95,6031017.36,NA,-1,1,-2,0.82,40.1,175.78,216,NA,NA
22-05-2023,14:02:55.820,304297.93,6031017.47,NA,0,0,-1,0.81,40.12,175.74,216,NA,NA
22-05-2023,14:02:55.606,304297.92,6031017.55,NA,0,1,-1,0.81,40.13,175.72,216,NA,NA
22-05-2023,14:02:55.392,304297.91,6031017.63,NA,-1,2,-3,0.8,40.12,175.71,216,NA,NA
22-05-2023,14:02:55.071,304297.9,6031017.74,NA,-1,2,5,0.81,40.13,175.71,216,NA,NA
22-05-2023,14:02:54.857,304297.9,6031017.82,NA,-1,2,5,0.8,40.14,175.71,216,NA,NA
22-05-2023,14:02:54.642,304297.89,6031017.89,NA,-1,1,-7,0.81,40.13,175.71,216,NA,NA
22-05-2023,14:02:54.321,304297.88,6031018.01,NA,-5,1,1,0.81,40.13,175.73,216,NA,NA
22-05-2023,14:02:54.107,304297.88,6031018.08,NA,0,-1,1,0.81,40.14,175.74,216,NA,NA
22-05-2023,14:02:53.787,304297.87,6031018.2,NA,0,2,2,0.82,40.14,175.77,216,NA,NA
22-05-2023,14:02:53.573,304297.87,6031018.27,NA,0,2,0,0.81,40.14,175.78,216,NA,NA
22-05-2023,14:02:53.357,304297.87,6031018.35,NA,-5,1,3,0.82,40.15,175.79,216,NA,NA
22-05-2023,14:02:53.141,304297.86,6031018.43,NA,5,2,8,0.81,40.16,175.8,216,NA,NA
22-05-2023,14:02:52.822,304297.86,6031018.54,NA,5,3,-3,0.82,40.16,175.8,216,NA,NA
22-05-2023,14:02:52.606,304297.85,6031018.62,NA,2,1,5,0.81,40.18,175.81,216,NA,NA
22-05-2023,14:02:52.392,304297.85,6031018.7,NA,2,0,7,0.81,40.18,175.83,216,NA,NA
22-05-2023,14:02:52.072,304297.84,6031018.82,NA,6,1,-1,0.81,40.19,175.85,216,NA,NA
22-05-2023,14:02:51.857,304297.84,6031018.9,NA,6,1,-1,0.82,40.2,175.87,216,NA,NA
22-05-2023,14:02:51.642,304297.84,6031018.98,NA,7,1,5,0.81,40.2,175.88,216,NA,NA
22-05-2023,14:02:51.324,304297.83,6031019.09,NA,4,1,11,0.8,40.21,175.92,216,NA,NA
22-05-2023,14:02:51.111,304297.83,6031019.17,NA,2,-1,1,0.81,40.2,175.95,216,NA,NA
22-05-2023,14:02:50.897,304297.83,6031019.25,NA,3,3,-3,0.81,40.2,176,216,NA,NA
22-05-2023,14:02:50.578,304297.83,6031019.37,NA,1,3,4,0.81,40.21,176.1,216,NA,NA
22-05-2023,14:02:50.365,304297.84,6031019.45,NA,5,2,1,0.81,40.2,176.17,216,NA,NA
22-05-2023,14:02:50.151,304297.84,6031019.54,NA,0,2,-3,0.81,40.21,176.24,216,NA,NA
22-05-2023,14:02:49.831,304297.83,6031019.66,NA,0,0,1,0.81,40.2,176.32,216,NA,NA
22-05-2023,14:02:49.616,304297.83,6031019.74,NA,2,1,0,0.81,40.22,176.4,216,NA,NA
22-05-2023,14:02:49.404,304297.83,6031019.82,NA,2,1,0,0.8,40.21,176.45,216,NA,NA
22-05-2023,14:02:49.082,304297.83,6031019.95,NA,3,2,3,0.81,40.22,176.53,216,NA,NA
22-05-2023,14:02:48.869,304297.83,6031020.04,NA,2,1,6,0.8,40.22,176.57,216,NA,NA
22-05-2023,14:02:48.656,304297.82,6031020.13,NA,0,1,-3,0.8,40.22,176.62,216,NA,NA
22-05-2023,14:02:48.336,304297.82,6031020.25,NA,-3,2,-7,0.8,40.23,176.69,216,NA,NA
22-05-2023,14:02:48.122,304297.82,6031020.34,NA,0,4,-1,0.8,40.21,176.74,216,NA,NA
22-05-2023,14:02:47.908,304297.81,6031020.42,NA,-2,3,-9,0.8,40.22,176.77,216,NA,NA
22-05-2023,14:02:47.585,304297.81,6031020.55,NA,4,2,-4,0.81,40.2,176.8,216,NA,NA
22-05-2023,14:02:47.371,304297.8,6031020.64,NA,8,5,-1,0.79,40.22,176.81,216,NA,NA
22-05-2023,14:02:47.051,304297.78,6031020.77,NA,22,6,-2,0.78,40.22,176.8,216,NA,NA
22-05-2023,14:02:46.836,304297.77,6031020.85,NA,9,7,-2,0.77,40.23,176.8,216,NA,NA
22-05-2023,14:02:46.623,304297.76,6031020.93,NA,1,4,-1,0.77,40.25,176.8,216,NA,NA
22-05-2023,14:02:46.301,304297.74,6031021.06,NA,1,4,-1,0.76,40.24,176.8,216,NA,NA
22-05-2023,14:02:46.088,304297.73,6031021.15,NA,-4,2,0,0.76,40.24,176.81,216,NA,NA
22-05-2023,14:02:45.873,304297.72,6031021.24,NA,-3,-2,-1,0.75,40.22,176.81,216,NA,NA
22-05-2023,14:02:45.554,304297.7,6031021.36,NA,6,-16,0,0.75,40.23,176.8,216,NA,NA
22-05-2023,14:02:45.341,304297.69,6031021.45,NA,6,-2,0,0.76,40.22,176.79,216,NA,NA
22-05-2023,14:02:45.127,304297.67,6031021.53,NA,-1,-7,-1,0.75,40.21,176.75,216,NA,NA
22-05-2023,14:02:44.806,304297.64,6031021.66,NA,-11,6,-5,0.76,40.2,176.71,216,NA,NA
22-05-2023,14:02:44.591,304297.63,6031021.74,NA,4,4,-7,0.77,40.2,176.67,216,NA,NA
22-05-2023,14:02:44.376,304297.61,6031021.83,NA,5,-5,10,0.77,40.18,176.63,216,NA,NA
22-05-2023,14:02:44.056,304297.57,6031021.96,NA,1,-2,1,0.76,40.2,176.55,216,NA,NA
22-05-2023,14:02:43.842,304297.55,6031022.04,NA,-6,5,-2,0.76,40.2,176.5,216,NA,NA
22-05-2023,14:02:43.629,304297.53,6031022.12,NA,-10,-9,-2,0.76,40.17,176.44,216,NA,NA
22-05-2023,14:02:43.308,304297.5,6031022.25,NA,-3,-1,-2,0.79,40.15,176.39,216,NA,NA
22-05-2023,14:02:43.093,304297.48,6031022.34,NA,-1,0,0,0.79,40.16,176.34,216,NA,NA
22-05-2023,14:02:42.879,304297.45,6031022.42,NA,-1,-2,0,0.79,40.13,176.26,216,NA,NA
22-05-2023,14:02:42.558,304297.42,6031022.55,NA,-1,-2,0,0.79,40.13,176.14,216,NA,NA
22-05-2023,14:02:42.343,304297.4,6031022.63,NA,-2,-2,-2,0.79,40.13,176.05,216,NA,NA
22-05-2023,14:02:42.129,304297.38,6031022.71,NA,-5,-6,-2,0.79,40.1,175.91,216,NA,NA
22-05-2023,14:02:41.809,304297.36,6031022.83,NA,2,-2,-1,0.81,40.1,175.79,216,NA,NA
22-05-2023,14:02:41.595,304297.34,6031022.91,NA,4,-10,1,0.8,40.09,175.71,216,NA,NA
22-05-2023,14:02:41.382,304297.32,6031022.99,NA,-1,0,1,0.79,40.1,175.65,216,NA,NA
22-05-2023,14:02:41.064,304297.3,6031023.1,NA,-10,1,-1,0.79,40.09,175.62,216,NA,NA
22-05-2023,14:02:40.851,304297.29,6031023.18,NA,-3,1,0,0.79,40.08,175.6,216,NA,NA
22-05-2023,14:02:40.636,304297.28,6031023.26,NA,-5,1,3,0.8,40.08,175.58,216,NA,NA
22-05-2023,14:02:40.315,304297.26,6031023.37,NA,5,-1,-2,0.79,40.08,175.52,216,NA,NA
22-05-2023,14:02:40.102,304297.25,6031023.44,NA,5,-1,-2,0.79,40.09,175.46,216,NA,NA
22-05-2023,14:02:39.888,304297.24,6031023.52,NA,-1,1,7,0.79,40.1,175.4,216,NA,NA
22-05-2023,14:02:39.568,304297.23,6031023.63,NA,-2,3,-6,0.79,40.1,175.34,216,NA,NA
22-05-2023,14:02:39.354,304297.22,6031023.7,NA,-1,3,-8,0.8,40.1,175.31,216,NA,NA
22-05-2023,14:02:39.140,304297.22,6031023.77,NA,1,1,-2,0.79,40.12,175.29,216,NA,NA
22-05-2023,14:02:38.820,304297.22,6031023.88,NA,1,1,-2,0.79,40.11,175.3,216,NA,NA
