XR,YR,TSS
304293.63,6031035.84,0
304293.61,6031035.95,4
304293.59,6031036.11,0
304293.57,6031036.21,2
304293.54,6031036.32,0
304293.5,6031036.48,2
304293.47,6031036.59,1
304293.44,6031036.69,1
304293.4,6031036.85,1
304293.38,6031036.96,1
304293.35,6031037.06,1
304293.32,6031037.22,3
304293.3,6031037.33,2
304293.28,6031037.48,2
304293.27,6031037.59,2
304293.26,6031037.69,-1
304293.25,6031037.85,-12
304293.24,6031037.95,5
304293.24,6031038.05,9
304293.23,6031038.2,3
304293.23,6031038.3,3
304293.22,6031038.39,-3
304293.22,6031038.53,-7
304293.22,6031038.62,-5
304293.22,6031038.71,-7
304293.22,6031038.85,-6
304293.22,6031038.94,-6
304293.22,6031039.03,-10
304293.22,6031039.17,-1
304293.21,6031039.26,-10
304293.21,6031039.34,0
304293.2,6031039.47,-7
304293.2,6031039.56,-7
304293.19,6031039.65,1
304293.18,6031039.77,7
304293.18,6031039.86,0
304293.18,6031039.94,2
304293.17,6031040.06,3
304293.17,6031040.14,1
304293.16,6031040.22,2
304293.15,6031040.33,-3
304293.15,6031040.41,-2
304293.14,6031040.48,-2
304293.13,6031040.6,-2
304293.13,6031040.68,6
304293.12,6031040.76,6
304293.11,6031040.88,0
304293.1,6031040.96,-10
304293.08,6031041.05,-6
304293.06,6031041.18,14
304293.04,6031041.26,4
304293.02,6031041.35,-4
304292.99,6031041.49,-4
304292.97,6031041.58,2
304292.94,6031041.67,0
304292.91,6031041.81,0
304292.89,6031041.91,-1
304292.87,6031042.0,-3
304292.83,6031042.13,0
304292.81,6031042.23,2
304300.5,6030991.88,0
304300.49,6030992.0,-5
304300.49,6030992.08,0
304300.49,6030992.16,0
304300.48,6030992.29,0
304300.47,6030992.38,-10
304300.46,6030992.47,-3
304300.45,6030992.6,8
304300.45,6030992.69,6
304300.44,6030992.78,2
304300.44,6030992.91,1
304300.43,6030992.99,1
304300.43,6030993.13,2
304300.43,6030993.21,2
304300.43,6030993.29,2
304300.44,6030993.42,-2
304300.44,6030993.51,4
304300.44,6030993.59,7
304300.44,6030993.73,-4
304300.45,6030993.81,-11
304300.44,6030993.9,0
304300.44,6030994.03,3
304300.44,6030994.11,5
304300.43,6030994.2,5
304300.42,6030994.33,5
304300.41,6030994.41,2
304300.4,6030994.5,-1
304300.38,6030994.64,-1
304300.37,6030994.73,3
304300.35,6030994.82,-3
304300.33,6030994.96,-6
304300.31,6030995.05,0
304300.29,6030995.14,6
304300.26,6030995.28,-2
304300.24,6030995.37,5
304300.22,6030995.46,5
304300.2,6030995.6,4
304300.18,6030995.7,5
304300.17,6030995.79,-8
304300.15,6030995.93,1
304300.14,6030996.02,-2
304300.13,6030996.12,-8
304300.1,6030996.26,-16
304300.09,6030996.35,1
304300.08,6030996.45,0
304300.06,6030996.58,0
304300.05,6030996.67,-1
304300.04,6030996.76,0
304300.03,6030996.9,-3
304300.02,6030996.98,3
304300.01,6030997.12,-9
304300.0,6030997.21,5
304299.99,6030997.3,4
304299.99,6030997.43,4
304299.98,6030997.52,0
304299.98,6030997.62,5
304299.98,6030997.76,0
304299.97,6030997.85,3
304299.97,6030997.94,14
304299.96,6030998.07,-1
304299.95,6030998.16,1
304299.95,6030998.25,-3
304299.94,6030998.39,1
304299.93,6030998.49,-1
304299.92,6030998.58,1
304299.91,6030998.72,1
304299.91,6030998.81,0
304299.9,6030998.91,-1
304299.89,6030999.05,0
304299.88,6030999.14,-1
304299.87,6030999.23,3
304299.86,6030999.37,0
304299.85,6030999.47,-1
304299.85,6030999.56,-1
304299.84,6030999.7,1
304299.83,6030999.79,3
304299.82,6030999.88,3
304299.81,6031000.02,3
304299.81,6031000.11,-1
304299.8,6031000.2,3
304299.79,6031000.34,-1
304299.78,6031000.43,0
304299.77,6031000.52,4
304299.76,6031000.65,3
304299.75,6031000.74,0
304299.74,6031000.83,1
304299.72,6031000.96,1
304299.71,6031001.05,1
304299.69,6031001.15,1
304299.67,6031001.28,1
304299.65,6031001.37,3
304299.64,6031001.46,4
304299.61,6031001.6,-3
304299.59,6031001.69,-6
304299.58,6031001.78,-12
304299.55,6031001.91,-9
304299.54,6031002.01,4
304299.51,6031002.14,4
304299.5,6031002.24,-4
304299.48,6031002.33,-3
304299.46,6031002.47,6
304299.45,6031002.56,2
304299.44,6031002.66,2
304299.42,6031002.8,3
304299.41,6031002.9,1
304299.4,6031002.99,1
304299.38,6031003.14,-2
304299.36,6031003.24,-2
304299.35,6031003.34,6
304299.33,6031003.47,0
304299.32,6031003.57,-8
304299.31,6031003.66,4
304299.3,6031003.8,-1
304299.3,6031003.89,10
304299.29,6031003.99,7
304299.29,6031004.12,0
304299.29,6031004.21,-2
304299.3,6031004.3,1
304299.3,6031004.43,-2
304299.3,6031004.52,-2
304299.3,6031004.6,-2
304299.31,6031004.73,2
304299.31,6031004.82,-1
304299.31,6031004.91,6
304299.31,6031005.04,2
304299.31,6031005.13,2
304299.31,6031005.22,-2
304299.31,6031005.36,-2
304299.31,6031005.45,1
304299.3,6031005.54,2
304299.29,6031005.67,2
304299.28,6031005.76,14
304299.27,6031005.85,0
304299.25,6031005.99,2
304299.24,6031006.08,8
304299.22,6031006.17,5
304299.2,6031006.31,5
304299.19,6031006.41,8
304299.17,6031006.5,6
304299.14,6031006.64,6
304299.12,6031006.74,4
304299.11,6031006.83,8
304299.07,6031006.98,-3
304299.05,6031007.07,3
304299.02,6031007.21,15
304299.0,6031007.31,9
304298.98,6031007.4,8
304298.97,6031007.5,1
304298.94,6031007.65,2
304298.93,6031007.74,2
304298.91,6031007.89,2
304298.9,6031007.98,1
304298.89,6031008.07,2
304298.87,6031008.22,-1
304298.86,6031008.31,2
304298.84,6031008.41,1
304298.83,6031008.5,4
304298.81,6031008.64,-5
304298.8,6031008.73,-1
304298.79,6031008.87,0
304298.77,6031008.96,-1
304298.76,6031009.06,-1
304298.75,6031009.19,1
304298.75,6031009.29,4
304298.74,6031009.38,3
304298.73,6031009.52,3
304298.72,6031009.61,3
304298.71,6031009.7,4
304298.71,6031009.84,2
304298.7,6031009.93,1
304298.7,6031010.02,-2
304298.69,6031010.16,-2
304298.68,6031010.25,-2
304298.66,6031010.34,4
304298.64,6031010.48,-6
304298.62,6031010.57,-2
304298.6,6031010.67,-2
304298.59,6031010.8,0
304298.58,6031010.89,4
304298.57,6031010.98,6
304298.56,6031011.11,18
304298.55,6031011.21,18
304298.55,6031011.3,5
304298.55,6031011.45,3
304298.55,6031011.55,7
304298.55,6031011.64,2
304298.55,6031011.79,4
304298.54,6031011.88,5
304298.55,6031011.98,3
304298.54,6031012.13,6
304298.54,6031012.23,7
304298.53,6031012.33,7
304298.52,6031012.48,4
304298.52,6031012.58,-1
304298.51,6031012.68,1
304298.5,6031012.84,1
304298.49,6031012.94,-1
304298.49,6031013.04,-1
304298.5,6031013.21,-1
304298.5,6031013.33,1
304298.33,6031013.47,-1
304298.42,6031013.5,15
304298.25,6031013.62,-3
304298.43,6031013.62,-3
304298.19,6031013.78,10
304298.37,6031013.78,-3
304298.17,6031013.91,-3
304298.16,6031013.99,8
304298.16,6031014.06,-4
304298.16,6031014.14,-3
304298.15,6031014.22,-2
304298.15,6031014.29,0
304298.16,6031014.36,9
304298.19,6031014.42,2
304298.21,6031014.47,6
304298.22,6031014.54,5
304298.24,6031014.62,-1
304298.25,6031014.69,3
304298.25,6031014.75,2
304298.26,6031014.84,0
304298.25,6031014.9,7
304298.24,6031015.03,15
304298.24,6031015.09,2
304298.23,6031015.15,2
304298.22,6031015.24,2
304298.22,6031015.31,-9
304298.21,6031015.38,1
304298.21,6031015.49,-1
304298.21,6031015.56,-12
304298.2,6031015.64,4
304298.2,6031015.76,4
304298.2,6031015.84,0
304298.19,6031015.93,-1
304298.18,6031016.05,2
304298.17,6031016.14,-1
304298.16,6031016.22,0
304298.13,6031016.35,1
304298.12,6031016.43,1
304298.1,6031016.51,-1
304298.08,6031016.64,-1
304298.06,6031016.72,-1
304298.04,6031016.8,0
304298.02,6031016.92,0
304298.0,6031017.0,1
304297.99,6031017.08,0
304297.97,6031017.2,-2
304297.96,6031017.28,0
304297.95,6031017.36,1
304297.93,6031017.47,0
304297.92,6031017.55,1
304297.91,6031017.63,2
304297.9,6031017.74,2
304297.9,6031017.82,2
304297.89,6031017.89,1
304297.88,6031018.01,1
304297.88,6031018.08,-1
304297.87,6031018.2,2
304297.87,6031018.27,2
304297.87,6031018.35,1
304297.86,6031018.43,2
304297.86,6031018.54,3
304297.85,6031018.62,1
304297.85,6031018.7,0
304297.84,6031018.82,1
304297.84,6031018.9,1
304297.84,6031018.98,1
304297.83,6031019.09,1
304297.83,6031019.17,-1
304297.83,6031019.25,3
304297.83,6031019.37,3
304297.84,6031019.45,2
304297.84,6031019.54,2
304297.83,6031019.66,0
304297.83,6031019.74,1
304297.83,6031019.82,1
304297.83,6031019.95,2
304297.83,6031020.04,1
304297.82,6031020.13,1
304297.82,6031020.25,2
304297.82,6031020.34,4
304297.81,6031020.42,3
304297.81,6031020.55,2
304297.8,6031020.64,5
304297.78,6031020.77,6
304297.77,6031020.85,7
304297.76,6031020.93,4
304297.74,6031021.06,4
304297.73,6031021.15,2
304297.72,6031021.24,-2
304297.7,6031021.36,-16
304297.69,6031021.45,-2
304297.67,6031021.53,-7
304297.64,6031021.66,6
304297.63,6031021.74,4
304297.61,6031021.83,-5
304297.57,6031021.96,-2
304297.55,6031022.04,5
304297.53,6031022.12,-9
304297.5,6031022.25,-1
304297.48,6031022.34,0
304297.45,6031022.42,-2
304297.42,6031022.55,-2
304297.4,6031022.63,-2
304297.38,6031022.71,-6
304297.36,6031022.83,-2
304297.34,6031022.91,-10
304297.32,6031022.99,0
304297.3,6031023.1,1
304297.29,6031023.18,1
304297.28,6031023.26,1
304297.26,6031023.37,-1
304297.25,6031023.44,-1
304297.24,6031023.52,1
304297.23,6031023.63,3
304297.22,6031023.7,3
304297.22,6031023.77,1
304297.22,6031023.88,1
304297.22,6031023.95,1
304297.22,6031024.02,-1
304297.23,6031024.13,-1
304297.24,6031024.2,0
304297.25,6031024.28,0
304297.26,6031024.39,-8
304297.27,6031024.46,-1
304297.28,6031024.53,-11
304297.29,6031024.65,-1
304297.29,6031024.72,-2
304297.3,6031024.8,5
304297.31,6031024.92,5
304297.31,6031025.0,-1
304297.32,6031025.13,6
304297.32,6031025.22,5
304297.33,6031025.3,14
304297.33,6031025.39,1
304297.32,6031025.52,4
304297.32,6031025.61,2
304297.31,6031025.7,3
304297.3,6031025.84,-3
304297.29,6031025.93,-3
304297.27,6031026.07,-1
304297.25,6031026.16,-11
304297.23,6031026.26,4
304297.21,6031026.39,0
304297.19,6031026.48,0
304297.17,6031026.57,2
304297.14,6031026.7,0
304297.11,6031026.79,2
304297.09,6031026.88,1
304297.06,6031027.0,1
304297.04,6031027.09,2
304297.02,6031027.17,0
304296.99,6031027.3,0
304296.97,6031027.38,2
304296.96,6031027.46,2
304296.93,6031027.58,-2
304296.91,6031027.65,-2
304296.9,6031027.73,0
304296.88,6031027.85,1
304296.86,6031027.92,-2
304296.85,6031027.99,1
304296.83,6031028.1,3
304296.83,6031028.17,1
304296.82,6031028.25,2
304296.8,6031028.35,2
304296.79,6031028.42,0
304296.78,6031028.5,2
304296.76,6031028.6,0
304296.75,6031028.67,3
304296.74,6031028.74,1
304296.73,6031028.84,2
304296.72,6031028.91,2
304296.71,6031028.99,0
304296.7,6031029.11,1
304296.7,6031029.19,0
304296.69,6031029.26,0
304296.68,6031029.38,1
304296.68,6031029.46,2
304296.67,6031029.54,0
304296.66,6031029.67,1
304296.66,6031029.75,1
304296.66,6031029.88,-2
304296.65,6031029.96,2
304296.65,6031030.05,3
304296.65,6031030.19,3
304296.65,6031030.29,7
304296.65,6031030.38,9
304296.65,6031030.52,5
304296.65,6031030.61,-1
304296.65,6031030.7,-4
304296.64,6031030.84,-7
304296.64,6031030.94,-7
304296.64,6031031.03,-1
304296.64,6031031.17,-4
304296.64,6031031.26,-1
304296.63,6031031.35,-2
304296.62,6031031.49,1
304296.62,6031031.58,-4
304296.61,6031031.67,-4
304296.6,6031031.8,-8
304296.59,6031031.89,-1
304296.58,6031031.98,2
304296.56,6031032.11,2
304296.55,6031032.2,1
304296.54,6031032.29,1
304296.52,6031032.41,5
304296.51,6031032.5,5
304296.5,6031032.58,5
304296.48,6031032.71,-9
304296.46,6031032.79,-3
304296.45,6031032.88,-7
304296.43,6031033.0,-1
304296.42,6031033.08,6
304296.4,6031033.16,-10
304296.39,6031033.28,0
304296.38,6031033.35,0
304296.38,6031033.43,0
304296.37,6031033.54,3
304296.36,6031033.62,-7
304296.36,6031033.7,6
304296.36,6031033.81,0
304296.35,6031033.88,-1
304296.35,6031033.95,10
304296.35,6031034.07,10
304296.35,6031034.14,-1
304296.35,6031034.22,-1
304296.34,6031034.33,1
304296.34,6031034.41,0
304296.34,6031034.48,7
304296.34,6031034.59,2
304296.33,6031034.66,3
304296.33,6031034.73,-5
304296.32,6031034.84,1
304296.31,6031034.92,1
304296.3,6031034.99,-2
304296.27,6031035.1,1
304296.25,6031035.18,1
304296.23,6031035.25,-2
304296.19,6031035.37,-2
304296.17,6031035.44,1
304296.15,6031035.52,0
304296.12,6031035.64,1
304296.1,6031035.73,1
304296.07,6031035.84,1
304296.06,6031035.92,-1
304296.04,6031036.0,-1
304296.02,6031036.13,1
304296.01,6031036.22,1
304295.99,6031036.31,3
304295.97,6031036.44,0
304295.96,6031036.54,0
304295.95,6031036.63,1
304295.93,6031036.78,1
304295.92,6031036.87,8
304295.9,6031036.97,4
304295.88,6031037.11,4
304295.86,6031037.2,1
304295.85,6031037.29,4
304295.83,6031037.43,2
304295.82,6031037.52,2
304295.81,6031037.61,0
304295.79,6031037.74,0
304295.78,6031037.83,1
304295.78,6031037.92,0
304295.77,6031038.05,0
304295.76,6031038.13,0
304295.76,6031038.21,3
304295.76,6031038.33,3
304295.76,6031038.41,2
304295.76,6031038.49,5
304295.77,6031038.6,2
304295.77,6031038.67,-2
304295.78,6031038.74,-1
304295.78,6031038.84,-5
304295.78,6031038.91,-5
304295.78,6031038.99,2
304295.78,6031039.1,-5
304295.78,6031039.18,-5
304295.78,6031039.25,9
304295.78,6031039.36,1
304295.78,6031039.44,3
304295.77,6031039.51,0
304295.77,6031039.63,1
304295.76,6031039.7,2
304295.75,6031039.78,4
304295.74,6031039.9,2
304295.73,6031039.98,-2
304295.72,6031040.06,0
304295.71,6031040.18,2
304295.71,6031040.27,2
304295.7,6031040.35,0
304295.69,6031040.48,1
304295.67,6031040.57,1
304295.66,6031040.66,2
304295.64,6031040.79,2
304295.62,6031040.88,0
304295.61,6031040.97,-1
304295.59,6031041.11,1
304295.57,6031041.2,2
304295.56,6031041.3,2
304295.54,6031041.43,3
304295.52,6031041.52,4
304295.51,6031041.62,3
304295.49,6031041.75,1
304295.49,6031041.84,3
304295.48,6031041.93,3
304295.46,6031042.07,6
304295.45,6031042.15,-3
304295.44,6031042.29,1
304295.43,6031042.37,1
304295.43,6031042.46,-1
304295.42,6031042.58,-1
304295.41,6031042.67,9
304295.41,6031042.75,13
304295.4,6031042.87,11
304295.4,6031042.95,6
304295.4,6031043.03,12
304295.39,6031043.14,2
304295.39,6031043.22,0
304295.39,6031043.3,0
304295.38,6031043.41,-2
304295.38,6031043.49,-2
304295.38,6031043.56,-4
304295.38,6031043.68,-11
304295.39,6031043.76,3
304295.39,6031043.83,1
304295.39,6031043.95,-1
304295.39,6031044.02,0
304295.39,6031044.1,1
304295.38,6031044.22,1
304295.38,6031044.3,-1
304295.37,6031044.38,2
304295.37,6031044.49,2
304295.36,6031044.57,2
304295.36,6031044.66,2
304295.36,6031044.78,2
304295.36,6031044.86,0
304295.36,6031044.95,1
304295.35,6031045.07,-1
304295.35,6031045.16,6
304295.34,6031045.25,-8
304295.33,6031045.38,-8
304295.32,6031045.47,-10
304295.31,6031045.56,-2
304295.29,6031045.7,-2
304295.27,6031045.79,-12
304295.26,6031045.89,4
304295.23,6031046.03,1
304295.21,6031046.13,10
304295.19,6031046.22,16
304295.16,6031046.37,8
304295.14,6031046.47,8
304295.11,6031046.57,9
304295.07,6031046.72,-6
304295.04,6031046.82,1
304294.99,6031046.97,-4
304294.96,6031047.07,1
304294.93,6031047.18,2
304294.87,6031047.33,0
304294.84,6031047.43,-1
304294.8,6031047.53,6
304294.75,6031047.69,-9
304294.71,6031047.79,-14
304294.67,6031047.89,-14
304294.61,6031048.04,-3
304294.58,6031048.14,-3
304294.55,6031048.24,-6
304294.51,6031048.4,0
304294.48,6031048.51,2
304294.46,6031048.61,-2
304303.54,6030987.93,-4
304303.54,6030988.02,-1
304303.54,6030988.14,6
304303.54,6030988.22,6
304303.54,6030988.3,12
304303.53,6030988.43,5
304303.53,6030988.51,-3
304303.53,6030988.59,1
304303.53,6030988.7,-1
304303.54,6030988.78,4
304303.54,6030988.85,3
304303.55,6030988.96,1
304303.56,6030989.03,1
304303.57,6030989.1,1
304303.59,6030989.21,-4
304303.6,6030989.28,2
304303.61,6030989.35,-1
304303.63,6030989.45,-10
304303.64,6030989.53,0
304303.65,6030989.6,-9
304303.67,6030989.7,2
304303.68,6030989.77,7
304303.69,6030989.85,0
304303.7,6030989.95,1
304303.7,6030990.02,2
304303.7,6030990.09,2
304303.7,6030990.2,0
304303.7,6030990.27,7
304303.7,6030990.34,-2
304303.7,6030990.45,-5
304303.69,6030990.53,-7
304303.68,6030990.6,1
304303.66,6030990.71,0
304303.64,6030990.79,0
304303.61,6030990.87,1
304303.57,6030990.98,1
304303.54,6030991.07,0
304303.51,6030991.15,2
304303.44,6030991.27,-11
304303.4,6030991.35,8
304303.36,6030991.43,1
304303.3,6030991.56,4
304303.26,6030991.64,-13
304303.22,6030991.72,-4
304303.16,6030991.84,1
304303.12,6030991.92,0
304303.08,6030992.0,0
304303.02,6030992.13,0
304302.99,6030992.21,1
304302.95,6030992.29,0
304302.91,6030992.41,0
304302.88,6030992.49,0
304302.84,6030992.61,1
304302.82,6030992.69,3
304302.8,6030992.77,2
304302.78,6030992.89,2
304302.77,6030992.96,1
304302.76,6030993.04,1
304302.74,6030993.15,2
304302.74,6030993.23,1
304302.73,6030993.3,1
304302.73,6030993.42,0
304302.73,6030993.49,1
304302.73,6030993.57,-1
304302.73,6030993.68,1
304302.73,6030993.75,1
304302.74,6030993.82,1
304302.75,6030993.93,1
304302.76,6030994.0,1
304302.77,6030994.07,1
304302.78,6030994.18,-3
304302.79,6030994.25,5
304302.8,6030994.32,9
304302.82,6030994.42,-4
304302.83,6030994.49,-5
304302.84,6030994.57,4
304302.85,6030994.67,4
304302.86,6030994.74,4
304302.86,6030994.82,1
304302.87,6030994.93,0
304302.87,6030995.0,0
304302.87,6030995.08,1
304302.87,6030995.19,0
304302.87,6030995.26,1
304302.86,6030995.34,0
304302.86,6030995.45,1
304302.85,6030995.53,0
304302.85,6030995.6,2
304302.84,6030995.72,1
304302.83,6030995.8,0
304302.81,6030995.92,0
304302.8,6030996.0,0
304302.78,6030996.09,1
304302.75,6030996.21,-1
304302.73,6030996.3,-1
304302.72,6030996.38,2
304302.69,6030996.51,1
304302.68,6030996.6,1
304302.67,6030996.68,2
304302.65,6030996.81,0
304302.64,6030996.9,1
304302.63,6030996.98,1
304302.62,6030997.11,1
304302.61,6030997.2,0
304302.6,6030997.28,0
304302.59,6030997.41,1
304302.57,6030997.5,1
304302.56,6030997.59,-2
304302.55,6030997.72,-2
304302.54,6030997.8,0
304302.53,6030997.89,1
304302.51,6030998.02,0
304302.5,6030998.1,1
304302.49,6030998.18,1
304302.47,6030998.31,0
304302.46,6030998.39,0
304302.45,6030998.51,2
304302.44,6030998.59,11
304302.43,6030998.68,11
304302.42,6030998.8,-1
304302.42,6030998.89,3
304302.42,6030998.97,-1
304302.41,6030999.05,-2
304302.41,6030999.18,-10
304302.41,6030999.26,-3
304302.4,6030999.39,-6
304302.4,6030999.47,0
304302.39,6030999.56,0
304302.38,6030999.68,-1
304302.38,6030999.77,-2
304302.37,6030999.85,-1
304302.36,6030999.97,3
304302.35,6031000.06,3
304302.34,6031000.14,2
304302.33,6031000.27,1
304302.32,6031000.36,1
304302.31,6031000.45,0
304302.29,6031000.58,0
304302.28,6031000.67,0
304302.27,6031000.75,0
304302.25,6031000.88,2
304302.24,6031000.97,3
304302.22,6031001.06,1
304302.21,6031001.19,1
304302.19,6031001.27,1
304302.18,6031001.36,2
304302.16,6031001.49,1
304302.14,6031001.58,1
304302.13,6031001.66,1
304302.11,6031001.79,2
304302.1,6031001.88,1
304302.09,6031001.97,0
304302.08,6031002.1,2
304302.07,6031002.18,2
304302.06,6031002.32,2
304302.05,6031002.4,2
304302.04,6031002.49,1
304302.03,6031002.62,1
304302.03,6031002.71,0
304302.02,6031002.8,1
304302.01,6031002.93,1
304302.0,6031003.02,1
304301.99,6031003.12,0
304301.98,6031003.25,0
304301.98,6031003.34,-1
304301.98,6031003.43,2
304301.98,6031003.58,-1
304301.98,6031003.67,-1
304301.98,6031003.76,0
304301.97,6031003.89,-1
304301.97,6031003.99,0
304301.97,6031004.08,0
304301.98,6031004.22,0
304301.98,6031004.31,2
304301.98,6031004.4,-8
304301.97,6031004.54,-2
304301.97,6031004.63,-2
304301.98,6031004.73,5
304301.97,6031004.86,2
304301.97,6031004.95,1
304301.96,6031005.09,1
304301.95,6031005.17,0
304301.94,6031005.26,-1
304301.92,6031005.4,-1
304301.9,6031005.48,2
304301.88,6031005.57,8
304301.86,6031005.7,8
304301.83,6031005.78,6
304301.81,6031005.87,-6
304301.78,6031006.0,-7
304301.77,6031006.08,-1
304301.75,6031006.16,-8
304301.71,6031006.29,-8
304301.7,6031006.37,-3
304301.68,6031006.45,4
304301.65,6031006.57,-2
304301.63,6031006.65,-2
304301.61,6031006.74,-8
304301.59,6031006.86,-2
304301.58,6031006.94,-8
304301.56,6031007.02,1
304301.54,6031007.15,1
304301.52,6031007.23,2
304301.5,6031007.31,1
304301.49,6031007.44,1
304301.48,6031007.52,1
304301.47,6031007.61,0
304301.46,6031007.74,0
304301.45,6031007.83,1
304301.44,6031007.91,-1
304301.44,6031008.05,1
304301.43,6031008.13,1
304301.42,6031008.22,1
304301.42,6031008.35,0
304301.41,6031008.45,2
304301.41,6031008.54,1
304301.41,6031008.67,3
304301.41,6031008.76,3
304301.41,6031008.9,3
304301.41,6031008.99,2
304301.4,6031009.09,0
304301.4,6031009.23,-1
304301.39,6031009.32,1
304301.39,6031009.41,2
304301.38,6031009.55,2
304301.38,6031009.64,0
304301.38,6031009.73,1
304301.37,6031009.87,-2
304301.37,6031009.96,-2
304301.36,6031010.05,-1
304301.36,6031010.18,1
304301.35,6031010.27,0
304301.35,6031010.36,-1
304301.34,6031010.5,1
304301.33,6031010.59,1
304301.33,6031010.67,1
304301.32,6031010.8,0
304301.31,6031010.89,4
304301.3,6031010.98,0
304301.29,6031011.1,0
304301.29,6031011.19,11
304301.28,6031011.27,4
304301.28,6031011.39,9
304301.27,6031011.47,0
304301.27,6031011.55,0
304301.26,6031011.67,-6
304301.25,6031011.75,-3
304301.25,6031011.83,4
304301.24,6031011.95,2
304301.23,6031012.03,2
304301.22,6031012.11,-8
304301.21,6031012.23,1
304301.2,6031012.32,-2
304301.19,6031012.4,-7
304301.17,6031012.52,-3
304301.16,6031012.61,-5
304301.15,6031012.69,2
304301.13,6031012.82,-3
304301.12,6031012.9,5
304301.11,6031012.99,5
304301.09,6031013.13,2
304301.09,6031013.22,0
304301.08,6031013.31,1
304301.06,6031013.45,0
304301.05,6031013.55,0
304301.04,6031013.64,1
304301.02,6031013.78,1
304301.01,6031013.88,0
304301.0,6031014.02,0
304300.98,6031014.12,1
304300.96,6031014.21,1
304300.94,6031014.35,1
304300.92,6031014.45,1
304300.9,6031014.54,1
304300.87,6031014.67,1
304300.85,6031014.76,1
304300.83,6031014.85,0
304300.8,6031014.99,0
304300.78,6031015.08,-2
304300.76,6031015.17,-2
304300.73,6031015.3,-1
304300.71,6031015.38,-1
304300.69,6031015.47,-2
304300.66,6031015.6,0
304300.64,6031015.68,-1
304300.63,6031015.77,0
304300.61,6031015.9,0
304300.6,6031015.98,-10
304300.58,6031016.07,-6
304300.57,6031016.2,0
304300.56,6031016.28,2
304300.55,6031016.37,5
304300.54,6031016.49,6
304300.53,6031016.58,2
304300.53,6031016.66,2
304300.52,6031016.79,-7
304300.51,6031016.87,-7
304300.51,6031017.0,-5
304300.51,6031017.08,1
304300.51,6031017.17,-5
304300.51,6031017.29,-3
304300.51,6031017.37,3
304300.51,6031017.46,7
304300.52,6031017.58,4
304300.52,6031017.67,4
304300.52,6031017.75,6
304300.53,6031017.88,0
304300.53,6031017.97,3
304300.53,6031018.05,1
304300.54,6031018.18,1
304300.54,6031018.27,1
304300.54,6031018.35,1
304300.54,6031018.48,0
304300.54,6031018.57,2
304300.53,6031018.66,4
304300.53,6031018.79,-5
304300.52,6031018.88,-5
304300.51,6031018.97,-8
304300.5,6031019.1,-10
304300.49,6031019.19,-7
304300.47,6031019.28,-4
304300.45,6031019.42,-2
304300.43,6031019.51,0
304300.42,6031019.6,0
304300.39,6031019.73,-1
304300.37,6031019.82,-7
304300.35,6031019.92,-7
304300.32,6031020.05,7
304300.29,6031020.14,-1
304300.27,6031020.23,-8
304300.23,6031020.36,-4
304300.21,6031020.45,-2
304300.19,6031020.54,4
304300.17,6031020.67,-4
304300.15,6031020.76,-6
304300.13,6031020.88,-4
304300.11,6031020.97,-4
304300.1,6031021.06,-11
304300.08,6031021.18,-2
304300.06,6031021.27,-2
304300.05,6031021.35,-6
304300.04,6031021.48,-9
304300.03,6031021.57,-13
304300.03,6031021.65,-16
304300.02,6031021.78,-15
304300.01,6031021.87,-18
304300.01,6031021.96,-22
304300.0,6031022.08,-1
304300.0,6031022.17,-1
304299.99,6031022.25,-8
304299.98,6031022.38,-10
304299.98,6031022.46,-3
304299.98,6031022.54,-28
304299.97,6031022.67,-40
304299.97,6031022.75,-38
304299.97,6031022.84,-55
304299.97,6031022.96,-38
304299.97,6031023.05,-10
304299.97,6031023.14,-10
304299.98,6031023.27,-49
304299.97,6031023.35,-69
304299.97,6031023.44,-76
304299.97,6031023.57,-85
304299.97,6031023.66,-82
304299.96,6031023.75,-92
304299.96,6031023.89,-54
304299.95,6031023.98,-28
304299.95,6031024.08,-22
304299.94,6031024.22,-22
304299.93,6031024.31,-42
304299.92,6031024.41,-121
304299.91,6031024.55,-102
304299.89,6031024.64,-107
304299.88,6031024.74,-102
304299.87,6031024.88,-49
304299.85,6031024.97,-12
304299.84,6031025.07,3
304299.82,6031025.21,19
304299.81,6031025.3,19
304299.79,6031025.39,26
304299.78,6031025.52,38
304299.77,6031025.61,37
304299.76,6031025.74,44
304299.75,6031025.82,30
304299.74,6031025.91,23
304299.72,6031026.04,34
304299.71,6031026.12,-12
304299.7,6031026.21,-104
304299.68,6031026.33,-104
304299.67,6031026.41,-99
304299.67,6031026.49,-30
304299.66,6031026.61,10
304299.65,6031026.69,14
304299.64,6031026.77,-49
304299.63,6031026.89,-14
304299.62,6031026.97,-52
304299.61,6031027.05,-156
304299.6,6031027.16,-170
304299.59,6031027.24,-170
304299.58,6031027.32,-167
304299.58,6031027.43,-64
304299.57,6031027.51,-7
304299.57,6031027.59,7
304299.56,6031027.7,-10
304299.55,6031027.78,-71
304299.54,6031027.87,-80
304299.53,6031028.0,-67
304299.53,6031028.1,-24
304299.52,6031028.19,-24
304299.51,6031028.33,3
304299.5,6031028.43,10
304299.49,6031028.52,-2
304299.47,6031028.67,2
304299.45,6031028.77,7
304299.44,6031028.87,2
304299.41,6031029.01,4
304299.4,6031029.11,-2
304299.39,6031029.21,-5
304299.38,6031029.36,-6
